OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-STYMA1A:20130918:14235:FR:WB,Quality Control Sample-Field Replicate,Water,,2013-09-18,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-STYMA1A,Stewart River,,,,,63.5865140000,-135.8597640000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-907422170,,,Sodium,Dissolved,121.2,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-1472-87,USDOI/USGS,Metals in Water by ICP,,https://www.nemi.gov/methods/method_summary/8896/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-STYMA1A%3A20130918%3A14235%3AFR%3AWB/results/907422170/resdetectqntlmts,Lower Quantitation Limit,0.200,mg/L,,2021-08-11T15:18:35,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-SR0042013-8-23,Field Msr/Obs,Water,,2013-08-23,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-SR004,St. Regis 004 Sesi Mitchell,,,,,45.0015500000,-74.6399000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-411799780,,,pH,,7.89,None,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-23,,,,,,,2015-03-18T10:56:29,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W51-2013-03-23-Nitrite,Sample-Routine,Water,,2013-03-23,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W51,Tulsequah River 4,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7315200000,-133.6046000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906333245,,as NO2,Nitrite,Total,85.8,mg/L,,Final,,Actual,,,,,,,,,,analytical method not provided; cited common method,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W51-2013-03-23-Nitrite/results/906333245/resdetectqntlmts,Method Detection Level,0.005,mg/L,,2021-08-03T15:38:40,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-TEYZW1B:20130829:14154:FR:WB,Quality Control Sample-Field Replicate,Water,,2013-08-29,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-TEYZW1B,Teslin River,,,,,60.4819720000,-133.5917780000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-907423060,,,Magnesium,Dissolved,413.8,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-1472-87,USDOI/USGS,Metals in Water by ICP,,https://www.nemi.gov/methods/method_summary/8896/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-TEYZW1B%3A20130829%3A14154%3AFR%3AWB/results/907423060/resdetectqntlmts,Lower Quantitation Limit,0.010,mg/L,,2021-08-11T15:18:39,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W32-2013-04-13-K,Sample-Routine,Water,,2013-04-13,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W32,Tulsequah River 2,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7097800000,-133.6000000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906326576,,,Potassium,Total,1.45,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8.,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W32-2013-04-13-K/results/906326576/resdetectqntlmts,Method Detection Level,2,ug/L,,2021-08-03T15:37:00,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-SR0042013-7-26,Field Msr/Obs,Water,,2013-07-26,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-SR004,St. Regis 004 Sesi Mitchell,,,,,45.0015500000,-74.6399000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-411799751,,,Dissolved oxygen (DO),,0.06,mg/L,,Final,Standard Deviation,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-26,,,,,,,2015-03-18T10:56:28,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W10-2013-02-02-Na,Sample-Routine,Water,,2013-02-02,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W10,Tulsequah River 1,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7663300000,-133.6486000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906327802,,,Sodium,Total,0.641,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8.,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W10-2013-02-02-Na/results/906327802/resdetectqntlmts,Method Detection Level,2,ug/L,,2021-08-03T15:37:15,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-STRI2013-6-12,Field Msr/Obs,Water,,2013-06-12,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-STRI,St. Regis Island,,,,,45.0309200000,-74.6080000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-411617694,,,pH,,0.01,ppt,,Final,Standard Deviation,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-12,,,,,,,2015-03-16T09:49:31,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-14232:20130919:YUYDA1A:SR:WB,Sample-Routine,Water,,2013-09-19,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-YUYDA1A,Yukon River above Dawson,,,,,64.0283370000,-139.4781310000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-906964407,,,Alkalinity,Dissolved,84.066935442,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-2030-89,USDOI/USGS,Alkalinity of water samples,,https://www.nemi.gov/methods/method_summary/8950/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-14232%3A20130919%3AYUYDA1A%3ASR%3AWB/results/906964407/resdetectqntlmts,Lower Quantitation Limit,0.00,mg/L,,2021-08-09T20:09:03,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W46-2013-06-15-K,Sample-Routine,Water,,2013-06-15,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W46,Tulsequah River 3,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7337500000,-133.6016000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906326410,,,Potassium,Dissolved,0.917,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8.,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W46-2013-06-15-K/results/906326410/resdetectqntlmts,Method Detection Level,2,ug/L,,2021-08-03T15:36:58,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W32-2013-04-20-Ca,Sample-Routine,Water,,2013-04-20,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W32,Tulsequah River 2,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7097800000,-133.6000000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906321885,,,Calcium,Total,28.6,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8.,,,,,,,,,,3500-CA(C),APHA,3500 CA C  ~ Calcium in Water by ICP,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W32-2013-04-20-Ca/results/906321885/resdetectqntlmts,Method Detection Level,10,ug/L,,2021-08-03T15:35:50,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1310311310.000F,Field Msr/Obs,Water,Surface Water,2013-10-31,13:10:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Cold, partly cloudy, calm, muddy water with good flow, receding after high flow from southern basin precip",,,,49.0027110000,-97.2221580000,,,,,,STORET-283820498,,,Stream recreational suitability (choice list),Total,3.FAIR,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FLD,MNPCA,"Field measurement/observation, generic method",,,,2013-10-31,,,,,,,2014-01-23T20:47:49,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1310311310.000S,Sample-Routine,Water,Surface Water,2013-10-31,13:10:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Cold, partly cloudy, calm, muddy water with good flow, receding after high flow from southern basin precip",,,,49.0027110000,-97.2221580000,G,MNPCA,"Grab sample.  Submerge and fill a water sampling vessel, or sample directly into the sample bottle provided by the an...",,Van Dorn Bottle,STORET-558388337,,,Turbidity,Total,135,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,,https://www.nemi.gov/methods/method_summary/5217/,MN00918,1901-01-01,,,,,,,2016-06-06T12:41:03,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W46-2013-03-30-Na,Sample-Routine,Water,,2013-03-30,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W46,Tulsequah River 3,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7337500000,-133.6016000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906327918,,,Sodium,Dissolved,1.76,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8.,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W46-2013-03-30-Na/results/906327918/resdetectqntlmts,Method Detection Level,2,ug/L,,2021-08-03T15:37:16,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1307181130.000S,Sample-Routine,Water,Surface Water,2013-07-18,11:30:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Hot and humid, overcast, breezy, good muddy flow, rained last night, birds at site, 320 APHA Platinum Cobalt Units",,,,49.0027110000,-97.2221580000,G,MNPCA,"Grab sample.  Submerge and fill a water sampling vessel, or sample directly into the sample bottle provided by the an...",,Van Dorn Bottle,STORET-558388915,,,Total suspended solids,Total,362,mg/L,,Final,,Actual,Dry,,,,,,,,,,,,,,,,,,,2540-D,APHA,2540 D ~ Total Suspended Solids in Water,,https://www.nemi.gov/methods/method_summary/9819/,MN00918,1901-01-01,,,,,,,2016-06-06T12:41:10,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1305011230.000F,Field Msr/Obs,Water,Surface Water,2013-05-01,12:30:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Cold, cloudy, windy, some snow, high muddy water, some floating debris",,,,49.0027110000,-97.2221580000,,,,,,STORET-283713784,,,"Temperature, water",Total,3.76,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FLD,MNPCA,"Field measurement/observation, generic method",,,,2013-05-01,,,,,,,2014-01-23T18:20:44,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W46-2013-04-20-K,Sample-Routine,Water,,2013-04-20,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W46,Tulsequah River 3,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7337500000,-133.6016000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906326395,,,Potassium,Total,1.26,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8.,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W46-2013-04-20-K/results/906326395/resdetectqntlmts,Method Detection Level,2,ug/L,,2021-08-03T15:36:58,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W10-2013-07-20-Na,Sample-Routine,Water,,2013-07-20,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W10,Tulsequah River 1,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7663300000,-133.6486000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906327850,,,Sodium,Total,1.33,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8.,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W10-2013-07-20-Na/results/906327850/resdetectqntlmts,Method Detection Level,2,ug/L,,2021-08-03T15:37:15,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-TEYZW1B:20130829:14151:FR:WB,Quality Control Sample-Field Replicate,Water,,2013-08-29,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-TEYZW1B,Teslin River,,,,,60.4819720000,-133.5917780000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-907423021,,,Potassium,Dissolved,13,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-1472-87,USDOI/USGS,Metals in Water by ICP,,https://www.nemi.gov/methods/method_summary/8896/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-TEYZW1B%3A20130829%3A14151%3AFR%3AWB/results/907423021/resdetectqntlmts,Lower Quantitation Limit,.02,mg/L,,2021-08-11T15:18:39,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-ADMA2013-10-4,Field Msr/Obs,Water,,2013-10-04,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-ADMA,Adams Marina,,,,,45.0202300000,-74.5900000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-411616497,,,pH,,-79.84,mV,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-04,,,,,,,2015-03-16T09:49:20,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W51-2013-05-11-Mg,Sample-Routine,Water,,2013-05-11,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W51,Tulsequah River 4,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7315200000,-133.6046000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906324595,,,Magnesium,Total,2.08,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8. Result Detection Limit based off The Standard Methods,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W51-2013-05-11-Mg/results/906324595/resdetectqntlmts,Method Detection Level,30,ug/L,,2021-08-03T15:36:32,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-MCAWP2013-8-23,Field Msr/Obs,Water,,2013-08-23,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-MCAWP,MCA Water Plant,,,,,45.0049900000,-74.6515000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-411616745,,,Dissolved oxygen (DO),,85.19,%,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-23,,,,,,,2015-03-16T09:49:23,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W10-2013-03-30-Mg,Sample-Routine,Water,,2013-03-30,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W10,Tulsequah River 1,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7663300000,-133.6486000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906324395,,,Magnesium,Dissolved,1.4,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8. Result Detection Limit based off The Standard Methods,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W10-2013-03-30-Mg/results/906324395/resdetectqntlmts,Method Detection Level,30,ug/L,,2021-08-03T15:36:30,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-YUYXY1A:20130905:14175:FM:PS,Field Msr/Obs,Water,,2013-09-05,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-YUYXY1A,Yukon River above Whitehorse,,,,,60.5735000000,-134.6696000000,Field Sample_Meter,YRITWC,Field Sample,Field characteristics taken with meter,Probe/Sensor,STORET-903175274,,,Dissolved oxygen (DO),,114.4,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T18:14:37,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-14078:20130723:YUYDA1A:SR:WB,Sample-Routine,Water,,2013-07-23,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-YUYDA1A,Yukon River above Dawson,,,,,64.0283370000,-139.4781310000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-906964265,,,Magnesium,Dissolved,7.70571219516294,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-1472-87,USDOI/USGS,Metals in Water by ICP,,https://www.nemi.gov/methods/method_summary/8896/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-14078%3A20130723%3AYUYDA1A%3ASR%3AWB/results/906964265/resdetectqntlmts,Lower Quantitation Limit,0.010,mg/L,,2021-08-09T20:09:03,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W46-2013-06-15-Mg,Sample-Routine,Water,,2013-06-15,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W46,Tulsequah River 3,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7337500000,-133.6016000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906324520,,,Magnesium,Dissolved,1.41,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8. Result Detection Limit based off The Standard Methods,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W46-2013-06-15-Mg/results/906324520/resdetectqntlmts,Method Detection Level,30,ug/L,,2021-08-03T15:36:31,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1304290855.000F,Field Msr/Obs,Water,Surface Water,2013-04-29,08:55:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Cool, sunny, breezy, high muddy water, lots of large floating debris",,,,49.0027110000,-97.2221580000,,,,,,STORET-283713768,,,"Transparency, tube with disk",Total,3.5,cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FLD SECCHI TUBE,MNPCA,"Secchi Transparency Tube, 100 cm",,,,2013-04-29,,,,,,,2014-01-23T18:20:43,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W51-2013-06-22-Na,Sample-Routine,Water,,2013-06-22,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W51,Tulsequah River 4,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7315200000,-133.6046000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906328026,,,Sodium,Dissolved,0.931,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8.,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W51-2013-06-22-Na/results/906328026/resdetectqntlmts,Method Detection Level,2,ug/L,,2021-08-03T15:37:18,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W32-2013-05-18-Mg,Sample-Routine,Water,,2013-05-18,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W32,Tulsequah River 2,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7097800000,-133.6000000000,AKMAP 026,AKDECAKMAP,Grab,Grab,Water Bottle,STORET-906324697,,,Magnesium,Dissolved,1.48,ug/L,,Final,,Actual,,,,,,,,,,specific ICPMS method not given. 6020 is cited here because it covers more metals than 200.8. Result Detection Limit based off The Standard Methods,,,,,,,,,,6020,USEPA,Inductively Coupled Plasma - Mass Spec.,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AKDECAKMAP/activities/AKDECAKMAP-SDM17-W32-2013-05-18-Mg/results/906324697/resdetectqntlmts,Method Detection Level,30,ug/L,,2021-08-03T15:36:34,STORET
AKDECAKMAP,Alaska Monitoring and Assessment Program,AKDECAKMAP-SDM17-W32-2013-05-11-Cond,Field Msr/Obs,Water,,2013-05-11,,,,,,,,,,,,,,Southeast Data Mining,Southeast Data Mining-2017,Chieftain Metals Inc.,AKDECAKMAP-SDM17-W32,Tulsequah River 2,Data obtained from Chieftain Metals; Tulsequah Chief Mine in BC,,,,58.7097800000,-133.6000000000,AKMAP 015,AKDECAKMAP,YSI 556 MPS,Water Quality samples taken with a YSI data logger model 556 Multi Probe sensor,Probe/Sensor,STORET-906332445,,,Conductivity,,87.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-03T15:38:22,STORET
